problem_id,source,target,prev_source,prev_target
svamp-94,Over the weekend fred delivered newspapers earning 111 dollars and washed cars earning 34 dollars.,"transfer ( fred , None , 111 , money , delivered newspapers , dollar ) transfer ( fred , None , 34 , money , washed cars , dollar )",Last week fred had 47 dollars and jason had 99 dollars.,"container ( fred , 47 , money , None , dollar ) container ( jason , 99 , money , None , dollar )"
svamp-94,how much money does fred have now?,"container ( fred , None , money , None , dollar )",Over the weekend fred delivered newspapers earning 111 dollars and washed cars earning 34 dollars.,"transfer ( fred , None , 111 , money , delivered newspapers , dollar ) transfer ( fred , None , 34 , money , washed cars , dollar )"
svamp-5,Bobby had 21 pieces of candy.,"container ( bobby , 21 , candy , None , None )",,
svamp-5,He ate 5 pieces of candy.,"transfer ( None , bobby , 5 , candy , None , None )",Bobby had 21 pieces of candy.,"container ( bobby , 21 , candy , None , None )"
svamp-5,Then he ate 9 more.,"transfer ( None , bobby , 9 , candy , None , None )",He ate 5 pieces of candy.,"transfer ( None , bobby , 5 , candy , None , None )"
svamp-5,how many pieces of candy does he still have left?,"container ( bobby , None , candy , None , None )",Then he ate 9 more.,"transfer ( None , bobby , 9 , candy , None , None )"
svamp-16,Edward spent $6 to buy books and $16 to buy pens.,"container ( edward , 6 , money , book , $ ) container ( edward , 16 , money , pens , $ )",,
svamp-16,Now he has $19.,"container ( edward , None , money , None , $ ) part ( edward , money , None , $ , edward , money , book , $ , edward , money , pens , $ , edward , money , None , $ , edward , money , None , $ ) container ( edward , None , money , None , $ ) container ( edward , 19 , money , None , $ )",Edward spent $6 to buy books and $16 to buy pens.,"container ( edward , 6 , money , book , $ ) container ( edward , 16 , money , pens , $ )"
svamp-16,how much did edward have before he spent his money?,"container ( edward , None , money , None , $ )",Now he has $19.,"container ( edward , None , money , None , $ ) part ( edward , money , None , $ , edward , money , book , $ , edward , money , pens , $ , edward , money , None , $ , edward , money , None , $ ) container ( edward , None , money , None , $ ) container ( edward , 19 , money , None , $ )"
svamp-36,In a school there are 362 boys and 257 girls.,"container ( school , 362 , boy , None , None ) container ( school , 257 , girl , None , None )",,
svamp-36,403 more girls joined the school.,"transfer ( school , None , 403 , girl , None , None )",In a school there are 362 boys and 257 girls.,"container ( school , 362 , boy , None , None ) container ( school , 257 , girl , None , None )"
svamp-36,how many more girls than boys does the school have?,"difference ( school , school , None , girl , None , None , boy , None , None )",403 more girls joined the school.,"transfer ( school , None , 403 , girl , None , None )"
svamp-184,Faye was placing her pencils and crayons into 7 rows with 36 pencils and 30 crayons in each row.,"container ( faye , 7 , row , None , None ) rate ( faye , 36 , pencil , None , None , row , None , None ) rate ( faye , 30 , pencil , None , None , row , None , None )",,
svamp-184,how many crayons does she have?,"container ( faye , None , crayon , None , None )",Faye was placing her pencils and crayons into 7 rows with 36 pencils and 30 crayons in each row.,"container ( faye , 7 , row , None , None ) rate ( faye , 36 , pencil , None , None , row , None , None ) rate ( faye , 30 , pencil , None , None , row , None , None )"
svamp-192,Brenda's mother made cookies for guests.,,,
svamp-192,If she prepared 38 cookies and each of them had 19 cookies.,"container ( brenda's mother , 38 , cookie , None , None ) rate ( brenda's mother , 19 , cookie , None , None , guest , None , None )",Brenda's mother made cookies for guests.,
svamp-192,how many guests did she prepare cookies for?,"container ( brenda's mother , None , guest , None , None )",If she prepared 38 cookies and each of them had 19 cookies.,"container ( brenda's mother , 38 , cookie , None , None ) rate ( brenda's mother , 19 , cookie , None , None , guest , None , None )"
svamp-20,Every day ryan spends 6 hours on learning english and 5 hours on learning chinese.,"container ( ryan , 6 , time , english , hour ) container ( ryan , 5 , time , chinese , hour )",,
svamp-20,If he learns for 2 days.,"container ( ryan , 2 , time , None , day )",Every day ryan spends 6 hours on learning english and 5 hours on learning chinese.,"container ( ryan , 6 , time , english , hour ) container ( ryan , 5 , time , chinese , hour )"
svamp-20,how many hours does he spend on learning english in all?,"rate ( ryan , 6 , time , None , hour , time , None , day ) container ( ryan , None , time , english , hour )",If he learns for 2 days.,"container ( ryan , 2 , time , None , day )"
svamp-203,In haley's class 13 boys love to play marbles and 50 boys love to play cards.,"container ( haley , 13 , boy , marble , None ) container ( haley , 50 , boy , card , None )",,
svamp-203,If haley has 26 marbles.,"container ( haley , 26 , marble , None , None )",In haley's class 13 boys love to play marbles and 50 boys love to play cards.,"container ( haley , 13 , boy , marble , None ) container ( haley , 50 , boy , card , None )"
svamp-203,how many will each of the boys receive?,"rate ( haley , None , marble , None , None , boy , None , marble )",If haley has 26 marbles.,"container ( haley , 26 , marble , None , None )"
svamp-77,Nell collects baseball cards.,,,
svamp-77,She gave 301 of her cards to jeff and now has 154 cards left ...,"container ( nell , 154 , card , None , None ) transfer ( jeff , nell , 301 , card , None , None )",Nell collects baseball cards.,
svamp-77,how many cards did nell have initially?,"container ( nell , None , card , None , None )",She gave 301 of her cards to jeff and now has 154 cards left ...,"container ( nell , 154 , card , None , None ) transfer ( jeff , nell , 301 , card , None , None )"
svamp-98,Baker made 110 cakes.,"container ( baker , 110 , cake , None , None )",,
svamp-98,He sold 75 of them.,"transfer ( None , baker , 75 , cake , None , None )",Baker made 110 cakes.,"container ( baker , 110 , cake , None , None )"
svamp-98,Then he made 76 more cakes.,"transfer ( baker , None , 76 , cake , None , None )",He sold 75 of them.,"transfer ( None , baker , 75 , cake , None , None )"
svamp-98,how many cakes would baker still have?,"container ( baker , None , cake , None , None )",Then he made 76 more cakes.,"transfer ( baker , None , 76 , cake , None , None )"
svamp-151,He then went to see the oranges being harvested.,,,
svamp-151,He found out that they harvest 67 sacks per day and that each sack containes 12 oranges.,"container ( he , 67 , sack , None , None ) rate ( he , 12 , orange , None , None , sack , None , None )",He then went to see the oranges being harvested.,
svamp-151,how many oranges are harvested if they harvest a total of 35 sacks of oranges?,"container ( he , None , orange , None , None ) container ( he , 35 , sack , None , None )",He found out that they harvest 67 sacks per day and that each sack containes 12 oranges.,"container ( he , 67 , sack , None , None ) rate ( he , 12 , orange , None , None , sack , None , None )"
svamp-556,Paco had 12 cookies.,"container ( paco , 12 , cookie , None , None )",,
svamp-556,He ate 16 cookies and gave 21 of them to his friend.,"container ( paco , 16 , cookie , ate , None ) container ( paco , 21 , cookie , friend , None )",Paco had 12 cookies.,"container ( paco , 12 , cookie , None , None )"
svamp-556,How many more cookies did he give to his friend than those he ate?,"difference ( paco , paco , None , cookie , None , None , cookie , None , None )",He ate 16 cookies and gave 21 of them to his friend.,"container ( paco , 16 , cookie , ate , None ) container ( paco , 21 , cookie , friend , None )"
svamp-106,Baker sold 44 cakes.,,,
svamp-106,If he had made 48 cakes initially.,"container ( baker , 48 , cake , None , None ) transfer ( None , baker , 44 , cake , sold , None )",Baker sold 44 cakes.,
svamp-106,how many cakes would baker still have?,"container ( baker , None , cake , None , None )",If he had made 48 cakes initially.,"container ( baker , 48 , cake , None , None ) transfer ( None , baker , 44 , cake , sold , None )"
svamp-844,Lawrence county has 313473 kids.,"container ( lawrence county , 313473 , kid , None , None )",,
svamp-844,During summer break 274865 kids stay home and the rest go to camp.,"container ( lawrence county , 274865 , kid , home , None ) container ( lawrence county , None , kid , camp , None ) part ( lawrence county , kid , None , None , lawrence county , kid , home , None , lawrence county , kid , camp , None )",Lawrence county has 313473 kids.,"container ( lawrence county , 313473 , kid , None , None )"
svamp-844,How many kids go to the camp during the break?,"container ( lawrence county , None , kid , camp , None )",During summer break 274865 kids stay home and the rest go to camp.,"container ( lawrence county , 274865 , kid , home , None ) container ( lawrence county , None , kid , camp , None ) part ( lawrence county , kid , None , None , lawrence county , kid , home , None , lawrence county , kid , camp , None )"
svamp-146,Summer is almost here.,,,
svamp-146,Most animals are migrating back to cooler countries.,,Summer is almost here.,
svamp-146,There are 87 bird families living near a mountain.,"container ( summer , 87 , bird family , mountain , None )",Most animals are migrating back to cooler countries.,
svamp-146,If 18 new bird families joined them.,"transfer ( summer , None , 18 , bird family , new , None )",There are 87 bird families living near a mountain.,"container ( summer , 87 , bird family , mountain , None )"
svamp-146,how many bird families live near the mountain now?,"container ( summer , None , bird family , mountain , None )",If 18 new bird families joined them.,"transfer ( summer , None , 18 , bird family , new , None )"
svamp-111,There were some roses in the vase.,"container ( vase , None , rose , None , None )",,
svamp-111,Jessica cut 16 more roses from her flower garden and put them in the vase.,"transfer ( vase , None , 16 , rose , None , None )",There were some roses in the vase.,"container ( vase , None , rose , None , None )"
svamp-111,There are now 23 roses in the vase.,"container ( vase , 23 , rose , None , None )",Jessica cut 16 more roses from her flower garden and put them in the vase.,"transfer ( vase , None , 16 , rose , None , None )"
svamp-111,how many roses were there in the vase at the beginning?,"container ( vase , None , rose , None , None )",There are now 23 roses in the vase.,"container ( vase , 23 , rose , None , None )"
svamp-404,There are 87 oranges and 290 bananas in philip's collection.,"container ( philip , 87 , orange , None , None ) container ( philip , 290 , banana , None , None )",,
svamp-404,If the bananas are organized into 2 groups and oranges are organized into 93 groups.,"container ( philip , 2 , group , banana , None ) container ( philip , 93 , group , orange , None ) rate ( philip , None , banana , None , None , group , banana , None ) rate ( philip , None , orange , None , None , group , orange , None )",There are 87 oranges and 290 bananas in philip's collection.,"container ( philip , 87 , orange , None , None ) container ( philip , 290 , banana , None , None )"
svamp-404,How big is each group of bananas?,"rate ( philip , None , banana , None , None , group , banana , None )",If the bananas are organized into 2 groups and oranges are organized into 93 groups.,"container ( philip , 2 , group , banana , None ) container ( philip , 93 , group , orange , None ) rate ( philip , None , banana , None , None , group , banana , None ) rate ( philip , None , orange , None , None , group , orange , None )"
svamp-8,Bobby had 32 pieces of candy.,"container ( bobby , 32 , candy , None , None )",,
svamp-8,He ate some pieces of candy.,,Bobby had 32 pieces of candy.,"container ( bobby , 32 , candy , None , None )"
svamp-8,If he has 20 pieces of candy left.,"container ( bobby , 20 , candy , None , None ) transfer ( None , bobby , None , candy , None , None )",He ate some pieces of candy.,
svamp-8,how many pieces of candy did bobby eat?,"transfer ( None , bobby , None , candy , None , None )",If he has 20 pieces of candy left.,"container ( bobby , 20 , candy , None , None ) transfer ( None , bobby , None , candy , None , None )"
svamp-76,Nell collects baseball cards.,,,
svamp-76,She had 242 cards.,"container ( nell , 242 , baseball card , None , None )",Nell collects baseball cards.,
svamp-76,She gave 136 of her cards to jeff.,"transfer ( jeff , nell , 136 , baseball card , None , None )",She had 242 cards.,"container ( nell , 242 , baseball card , None , None )"
svamp-76,how many cards does nell have left?,"container ( nell , None , baseball card , None , None )",She gave 136 of her cards to jeff.,"transfer ( jeff , nell , 136 , baseball card , None , None )"
svamp-99,Baker made 144 cakes.,"container ( baker , 144 , cake , None , None )",,
svamp-99,He sold 71 of them.,"transfer ( None , baker , 71 , cake , None , None )",Baker made 144 cakes.,"container ( baker , 144 , cake , None , None )"
svamp-99,Then he made 111 more cakes.,"container ( baker , None , cake , None , None ) transfer ( baker , None , 111 , cake , None , None ) container ( baker , 71 , cake , sold , None ) container ( baker , 111 , cake , make , None ) container ( baker , None , cake , make , None ) part ( baker , cake , make , None , baker , cake , None , None , baker , cake , make , None ) difference ( baker , baker , None , cake , make , None , cake , sold , None )",He sold 71 of them.,"transfer ( None , baker , 71 , cake , None , None )"
svamp-99,how many more cakes did baker make than those he sold?,"difference ( baker , baker , None , cake , make , None , cake , sold , None )",Then he made 111 more cakes.,"container ( baker , None , cake , None , None ) transfer ( baker , None , 111 , cake , None , None ) container ( baker , 71 , cake , sold , None ) container ( baker , 111 , cake , make , None ) container ( baker , None , cake , make , None ) part ( baker , cake , make , None , baker , cake , None , None , baker , cake , make , None ) difference ( baker , baker , None , cake , make , None , cake , sold , None )"
svamp-202,In haley's class 4 are boys who love to play marbles.,"container ( haley , 4 , boy , marble , None )",,
svamp-202,If haley has 23 marbles and wants to keep 15 marbles for herself.,"container ( haley , 23 , marble , None , None ) transfer ( None , haley , 15 , marble , herself , None )",In haley's class 4 are boys who love to play marbles.,"container ( haley , 4 , boy , marble , None )"
svamp-202,how many will each of the boys receive?,"rate ( haley , None , marble , None , None , boy , marble , None )",If haley has 23 marbles and wants to keep 15 marbles for herself.,"container ( haley , 23 , marble , None , None ) transfer ( None , haley , 15 , marble , herself , None )"
svamp-193,There are some bananas in philip's banana collection.,,,
svamp-193,If the bananas are organized into 140 groups of size 187.,"container ( world , 140 , group , None , None ) rate ( world , 187 , banana , None , None , group , None , None )",There are some bananas in philip's banana collection.,
svamp-193,how many bananas does he have in his collection?,"container ( world , None , banana , None , None )",If the bananas are organized into 140 groups of size 187.,"container ( world , 140 , group , None , None ) rate ( world , 187 , banana , None , None , group , None , None )"
svamp-185,Faye was placing her pencils and crayons into 11 rows with 31 pencils and 27 crayons in each row.,"container ( faye , 11 , row , None , None ) rate ( faye , 31 , pencil , None , None , row , None , None ) rate ( faye , 27 , crayon , None , None , row , None , None )",,
svamp-185,how many pencils and crayons does she have altogether?,"container ( faye , None , pencil, crayon , None , None ) part ( faye , pencil, crayon , None , None , faye , pencil , None , None , faye , crayon , None , None )",Faye was placing her pencils and crayons into 11 rows with 31 pencils and 27 crayons in each row.,"container ( faye , 11 , row , None , None ) rate ( faye , 31 , pencil , None , None , row , None , None ) rate ( faye , 27 , crayon , None , None , row , None , None )"
svamp-60,Rachel had to complete 10 pages of math homework.,"container ( rachel , 10 , homework , math , page )",,
svamp-60,If she had to complete 3 more pages of reading homework than math homework.,"transfer ( rachel , None , 3 , homework , reading , page )",Rachel had to complete 10 pages of math homework.,"container ( rachel , 10 , homework , math , page )"
svamp-60,how many pages did she have to complete in all?,"container ( rachel , None , homework , None , page ) part ( rachel , homework , None , page , rachel , homework , math , page , rachel , homework , reading , page )",If she had to complete 3 more pages of reading homework than math homework.,"transfer ( rachel , None , 3 , homework , reading , page )"
svamp-214,Frank was reading through his favorite book.,,,
svamp-214,He read 8 pages per day.,"rate ( frank , 8 , page , None , None , time , None , day )",Frank was reading through his favorite book.,
svamp-214,If the book had 576 pages.,"container ( frank , 576 , page , None , None )",He read 8 pages per day.,"rate ( frank , 8 , page , None , None , time , None , day )"
svamp-214,how many days did he take to finish the book?,"container ( frank , None , time , None , day )",If the book had 576 pages.,"container ( frank , 576 , page , None , None )"
svamp-17,Every day ryan spends 7 hours on learning english and some more hours on learning chinese.,"container ( ryan , 7 , time , english , hour ) container ( ryan , None , time , chinese , hour )",,
svamp-17,If he spends 2 hours more on learning english than on learning chinese.,"difference ( ryan , ryan , 2 , time , english , hour , time , chinese , hour )",Every day ryan spends 7 hours on learning english and some more hours on learning chinese.,"container ( ryan , 7 , time , english , hour ) container ( ryan , None , time , chinese , hour )"
svamp-17,how many hours does he spend on learning chinese?,"container ( ryan , None , time , chinese , hour )",If he spends 2 hours more on learning english than on learning chinese.,"difference ( ryan , ryan , 2 , time , english , hour , time , chinese , hour )"
svamp-40,Because of the decision sofia asked 288 students to suggest specific types of food.,"container ( sofia , 288 , student , None , None )",,
svamp-40,264 students suggested adding bacon while others suggested adding mashed potatoes to the menu.,"container ( sofia , 264 , student , bacon , None ) container ( sofia , None , student , mashed potatoes , None ) part ( sofia , student , None , None , sofia , student , bacon , None , sofia , student , mashed potatoes , None )",Because of the decision sofia asked 288 students to suggest specific types of food.,"container ( sofia , 288 , student , None , None )"
svamp-40,how many students suggested mashed potatoes?,"container ( sofia , None , student , mashed potatoes , None )",264 students suggested adding bacon while others suggested adding mashed potatoes to the menu.,"container ( sofia , 264 , student , bacon , None ) container ( sofia , None , student , mashed potatoes , None ) part ( sofia , student , None , None , sofia , student , bacon , None , sofia , student , mashed potatoes , None )"
svamp-56,Rachel had to complete 5 pages of math homework and yet more pages of reading homework.,"container ( rachel , 5 , homework , math , page ) container ( rachel , None , homework , reading , page )",,
svamp-56,If she had to complete a total of 7 pages of homework.,"container ( rachel , 7 , homework , total , page ) part ( rachel , homework , total , page , rachel , homework , math , page , rachel , homework , reading , page )",Rachel had to complete 5 pages of math homework and yet more pages of reading homework.,"container ( rachel , 5 , homework , math , page ) container ( rachel , None , homework , reading , page )"
svamp-56,how many pages of reading homework did she have to complete?,"container ( rachel , None , homework , reading , page )",If she had to complete a total of 7 pages of homework.,"container ( rachel , 7 , homework , total , page ) part ( rachel , homework , total , page , rachel , homework , math , page , rachel , homework , reading , page )"
svamp-4,A grocery store had 54 bottles of diet soda 83 bottles of regular soda and 12 apples.,"container ( grocery store , 54 , soda , diet , None ) container ( grocery store , 83 , soda , regular , None ) container ( grocery store , 12 , apple , None , None )",,
svamp-4,how many more bottles of regular soda than diet soda did they have?,"difference ( grocery store , grocery store , None , soda , regular , None , soda , diet , None )",A grocery store had 54 bottles of diet soda 83 bottles of regular soda and 12 apples.,"container ( grocery store , 54 , soda , diet , None ) container ( grocery store , 83 , soda , regular , None ) container ( grocery store , 12 , apple , None , None )"
svamp-127,Paul had some books.,,,
svamp-127,After selling 137 in a garage sale he had 105 left.,"container ( paul , 105 , book , None , None ) transfer ( None , paul , 137 , book , garage sale , None )",Paul had some books.,
svamp-127,how many books did he have at the start?,"container ( paul , None , book , None , None )",After selling 137 in a garage sale he had 105 left.,"container ( paul , 105 , book , None , None ) transfer ( None , paul , 137 , book , garage sale , None )"
svamp-170,Lewis earns $403 every week during the 233 weeks of harvest.,"container ( lewis , 233 , time , harvest , week ) rate ( lewis , 403 , money , None , $ , time , None , week )",,
svamp-170,If he has to pay $49 rent every week.,"rate ( lewis , 49 , rent , None , $ , time , None , week )",Lewis earns $403 every week during the 233 weeks of harvest.,"container ( lewis , 233 , time , harvest , week ) rate ( lewis , 403 , money , None , $ , time , None , week )"
svamp-170,how much money does he earn during harvest season?,"difference ( lewis , lewis , None , money , None , $ , rent , harvest , $ )",If he has to pay $49 rent every week.,"rate ( lewis , 49 , rent , None , $ , time , None , week )"
svamp-189,Frank had 33 pieces of candy.,"container ( frank , 33 , candy , None , None )",,
svamp-189,He lost 24 of them.,"transfer ( None , frank , 24 , candy , None , None )",Frank had 33 pieces of candy.,"container ( frank , 33 , candy , None , None )"
svamp-189,If he put the remaining pieces into bags with 9 pieces in each bag.,"rate ( frank , 9 , candy , None , None , bag , None , None )",He lost 24 of them.,"transfer ( None , frank , 24 , candy , None , None )"
svamp-189,how many bags would he have?,"container ( frank , None , bag , None , None )",If he put the remaining pieces into bags with 9 pieces in each bag.,"rate ( frank , 9 , candy , None , None , bag , None , None )"
svamp-166,Jesse's room is 7 feet long.,"container ( jesse , 7 , length , room , feet )",,
svamp-166,If she needs a carpet of size 14 square feet.,"container ( jesse , 14 , area , carpet , square feet )",Jesse's room is 7 feet long.,"container ( jesse , 7 , length , room , feet )"
svamp-166,what is the width of her room?,"explicit ( jesse , jesse , None , area , carpet , square feet , length , room , feet )",If she needs a carpet of size 14 square feet.,"container ( jesse , 14 , area , carpet , square feet )"
svamp-131,Paul had 21 books.,"container ( paul , 21 , book , None , None )",,
svamp-131,After selling some in a garage sale he bought 42 new ones.,"transfer ( None , paul , None , book , None , None ) transfer ( paul , None , 42 , book , None , None )",Paul had 21 books.,"container ( paul , 21 , book , None , None )"
svamp-131,If he has 15 books now.,"container ( paul , 15 , book , None , None )",After selling some in a garage sale he bought 42 new ones.,"transfer ( None , paul , None , book , None , None ) transfer ( paul , None , 42 , book , None , None )"
svamp-131,how many more books did he sell than he bought?,"difference ( paul , paul , None , book , None , None , book , None , None )",If he has 15 books now.,"container ( paul , 15 , book , None , None )"
svamp-67,Mary is baking a cake.,,,
svamp-67,The recipe calls for 5 cups of flour and 14 cups of sugar.,"container ( mary , 5 , flour , None , cup ) container ( mary , 14 , sugar , None , cup )",Mary is baking a cake.,
svamp-67,She already put in 10 cups of flour and 2 cups of sugar.,"transfer ( None , mary , 10 , flour , None , cup ) transfer ( None , mary , 2 , sugar , None , cup )",The recipe calls for 5 cups of flour and 14 cups of sugar.,"container ( mary , 5 , flour , None , cup ) container ( mary , 14 , sugar , None , cup )"
svamp-67,how many more cups of sugar does she need to add?,"container ( mary , None , sugar , None , cup )",She already put in 10 cups of flour and 2 cups of sugar.,"transfer ( None , mary , 10 , flour , None , cup ) transfer ( None , mary , 2 , sugar , None , cup )"
svamp-88,Last week fred had 19 dollars and jason had 16 dollars.,"container ( fred , 19 , money , None , dollar ) container ( jason , 16 , money , None , dollar )",,
svamp-88,They washed cars over the weekend and now fred has 40 dollars and jason has 69 dollars.,"container ( jason , 69 , money , None , dollar ) container ( fred , 40 , money , None , dollar ) transfer ( jason , None , None , money , None , dollar ) transfer ( fred , None , None , money , None , dollar )",Last week fred had 19 dollars and jason had 16 dollars.,"container ( fred , 19 , money , None , dollar ) container ( jason , 16 , money , None , dollar )"
svamp-88,how much money did fred earn over the weekend?,"transfer ( fred , None , None , money , None , dollar )",They washed cars over the weekend and now fred has 40 dollars and jason has 69 dollars.,"container ( jason , 69 , money , None , dollar ) container ( fred , 40 , money , None , dollar ) transfer ( jason , None , None , money , None , dollar ) transfer ( fred , None , None , money , None , dollar )"
svamp-30,In a school there are 732 girls and 761 boys.,"container ( school , 732 , student , girl , None ) container ( school , 761 , student , boy , None )",,
svamp-30,682 more girls and 8 more boys joined the school.,"transfer ( school , None , 682 , student , girl , None ) transfer ( school , None , 8 , student , boy , None )",In a school there are 732 girls and 761 boys.,"container ( school , 732 , student , girl , None ) container ( school , 761 , student , boy , None )"
svamp-30,how many girls are there in the school now?,"container ( school , None , student , girl , None )",682 more girls and 8 more boys joined the school.,"transfer ( school , None , 682 , student , girl , None ) transfer ( school , None , 8 , student , boy , None )"
svamp-317,Baker made 8 cakes.,"container ( baker , 8 , cake , None , None )",,
svamp-317,He bought 139 new cakes and sold 145 cakes.,"container ( baker , 139 , cake , bought , None ) container ( baker , 145 , cake , sold , None )",Baker made 8 cakes.,"container ( baker , 8 , cake , None , None )"
svamp-317,How many more cakes did baker sell than those he bought?,"difference ( baker , baker , None , cake , sold , None , cake , bought , None )",He bought 139 new cakes and sold 145 cakes.,"container ( baker , 139 , cake , bought , None ) container ( baker , 145 , cake , sold , None )"
svamp-26,Every day ryan spends 2 hours on learning english 5 hours on learning chinese and 4 hours on learning spanish.,"container ( ryan , 2 , time , english , hour ) container ( ryan , 5 , time , chinese , hour ) container ( ryan , 4 , time , spanish , hour )",,
svamp-26,how many more hours does he spend on learning chinese than he does on learning spanish?,"difference ( ryan , ryan , None , time , chinese , hour , time , spanish , hour )",Every day ryan spends 2 hours on learning english 5 hours on learning chinese and 4 hours on learning spanish.,"container ( ryan , 2 , time , english , hour ) container ( ryan , 5 , time , chinese , hour ) container ( ryan , 4 , time , spanish , hour )"
svamp-194,There are 203 bananas and 63 oranges in philip's collection.,"container ( philip , 203 , banana , None , None ) container ( philip , 63 , orange , None , None )",,
svamp-194,If the bananas are organized into 7 groups and oranges are organized into 95 groups.,"container ( philip , 7 , group , banana , None ) container ( philip , 95 , group , orange , None ) rate ( philip , None , banana , None , None , group , banana , None ) rate ( philip , None , orange , None , None , group , orange , None )",There are 203 bananas and 63 oranges in philip's collection.,"container ( philip , 203 , banana , None , None ) container ( philip , 63 , orange , None , None )"
svamp-194,how big is each group of bananas?,"rate ( philip , None , banana , None , None , group , banana , None )",If the bananas are organized into 7 groups and oranges are organized into 95 groups.,"container ( philip , 7 , group , banana , None ) container ( philip , 95 , group , orange , None ) rate ( philip , None , banana , None , None , group , banana , None ) rate ( philip , None , orange , None , None , group , orange , None )"
svamp-205,In haley's class some boys love to play marbles.,,,
svamp-205,Haley gives 2 marbles to each boy.,"rate ( haley , 2 , marble , None , None , boy , None , None )",In haley's class some boys love to play marbles.,
svamp-205,If she had 28 marbles.,"container ( haley , 28 , marble , None , None )",Haley gives 2 marbles to each boy.,"rate ( haley , 2 , marble , None , None , boy , None , None )"
svamp-205,how many boys did she give the marbles to?,"container ( haley , None , boy , None , None )",If she had 28 marbles.,"container ( haley , 28 , marble , None , None )"
svamp-71,Kelly has 106 nintendo games.,"container ( kelly , 106 , nintendo game , None , None )",,
svamp-71,how many will she have left if she gives away 64 games?,"transfer ( None , kelly , 64 , nintendo game , None , None ) container ( kelly , None , nintendo game , None , None )",Kelly has 106 nintendo games.,"container ( kelly , 106 , nintendo game , None , None )"
svamp-157,He then went to see the oranges being harvested.,,,
svamp-157,He found out that they harvest 44 sacks of ripe oranges and 25 sacks of unripe oranges per day.,"container ( he , 44 , orange , ripe , sack ) container ( he , 25 , orange , unripe , sack )",He then went to see the oranges being harvested.,
svamp-157,how many more sacks of ripe oranges than unripe oranges are harvested per day?,"difference ( he , he , None , orange , ripe , sack , orange , unripe , sack )",He found out that they harvest 44 sacks of ripe oranges and 25 sacks of unripe oranges per day.,"container ( he , 44 , orange , ripe , sack ) container ( he , 25 , orange , unripe , sack )"
svamp-442,Julia played tag with 11 kids on monday.,"container ( julia , 11 , kid , played tag on monday , None )",,
svamp-442,She played tag with 12 kids on tuesday.,"container ( julia , 12 , kid , played tag on tuesday , None )",Julia played tag with 11 kids on monday.,"container ( julia , 11 , kid , played tag on monday , None )"
svamp-442,how many more kids did she play with on tuesday than on monday?,"difference ( julia , julia , None , kid , played tag on tuesday , None , kid , played tag on monday , None )",She played tag with 12 kids on tuesday.,"container ( julia , 12 , kid , played tag on tuesday , None )"
svamp-970,Matthew gave 6 crackers to each his friends.,"rate ( matthew , 6 , cracker , None , None , friend , None , None )",,
svamp-970,If he had 36 crackers.,"container ( matthew , 36 , cracker , None , None )",Matthew gave 6 crackers to each his friends.,"rate ( matthew , 6 , cracker , None , None , friend , None , None )"
svamp-970,How many friends did he give crackers to?,"container ( matthew , None , friend , None , None )",If he had 36 crackers.,"container ( matthew , 36 , cracker , None , None )"
svamp-136,Paul had 134 books.,"container ( paul , 134 , book , None , None )",,
svamp-136,After giving 39 books to his friend and selling some books in a garage sale he had 68 books left.,"transfer ( None , paul , 39 , book  , friend , None ) container ( paul , 68 , book , None , None ) transfer ( None , paul , None , book  , garage sale , None )",Paul had 134 books.,"container ( paul , 134 , book , None , None )"
svamp-136,how many books did he sell in the garage sale?,"transfer ( None , paul , None , book  , garage sale , None )",After giving 39 books to his friend and selling some books in a garage sale he had 68 books left.,"transfer ( None , paul , 39 , book  , friend , None ) container ( paul , 68 , book , None , None ) transfer ( None , paul , None , book  , garage sale , None )"
svamp-177,There are 896 skittles in steven's skittles collection.,"container ( steven , 896 , skittle , None , None )",,
svamp-177,Steven also has 517 erasers and 90 scales.,"container ( steven , 517 , eraser , None , None ) container ( steven , 90 , scale , None , None )",There are 896 skittles in steven's skittles collection.,"container ( steven , 896 , skittle , None , None )"
svamp-177,If the skittles are organized into 8 groups.,"container ( steven , 8 , group , None , None ) rate ( steven , None , skittle , None , None , group , None , None )",Steven also has 517 erasers and 90 scales.,"container ( steven , 517 , eraser , None , None ) container ( steven , 90 , scale , None , None )"
svamp-177,how big is each group?,"rate ( steven , None , skittle , None , None , group , None , None )",If the skittles are organized into 8 groups.,"container ( steven , 8 , group , None , None ) rate ( steven , None , skittle , None , None , group , None , None )"
svamp-120,There were 7 roses and 12 orchids in the vase.,"container ( vase , 7 , rose , None , None ) container ( vase , 12 , orchid , None , None )",,
svamp-120,Jessica cut some more roses and orchids from her flower garden.,,There were 7 roses and 12 orchids in the vase.,"container ( vase , 7 , rose , None , None ) container ( vase , 12 , orchid , None , None )"
svamp-120,There are now 11 roses and 20 orchids in the vase.,"container ( vase , 20 , orchid , None , None ) container ( vase , 11 , rose , None , None ) transfer ( vase , None , None , orchid , None , None ) transfer ( vase , None , None , rose , None , None )",Jessica cut some more roses and orchids from her flower garden.,
svamp-120,how many more orchids than roses are there in the vase now?,"difference ( vase , vase , None , orchid , None , None , rose , None , None )",There are now 11 roses and 20 orchids in the vase.,"container ( vase , 20 , orchid , None , None ) container ( vase , 11 , rose , None , None ) transfer ( vase , None , None , orchid , None , None ) transfer ( vase , None , None , rose , None , None )"
